place_geoid,place_name,state_code,lsad_code,functional_status,land_area_sqm,water_area_sqm,latitude,longitude,source_vintage,source_url,active_listing_count,latest_listing_date
5168000,Roanoke city,VA,25,A,110129887,855753,37.278458,-79.958174,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
5174592,Springfield CDP,VA,57,S,20319202,161881,38.781571,-77.183921,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
5307380,Bothell city,WA,25,A,35314956,0,47.773531,-122.204376,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-01-28
5323515,Federal Way city,WA,25,A,57794907,3636747,47.311596,-122.337757,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
5335940,Kirkland city,WA,25,A,46117516,12575357,47.696658,-122.20417,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-19
5367000,Spokane city,WA,25,A,178087526,1906609,47.666935,-117.433322,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-12-03
5370000,Tacoma city,WA,25,A,128946156,32899545,47.252199,-122.459832,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
5502375,Appleton city,WI,25,A,65843088,1290304,44.278873,-88.388284,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
5510025,Brookfield city,WI,25,A,70840610,950025,43.06432,-88.117794,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
5510375,Brown Deer village,WI,47,A,11383915,0,43.174327,-87.974959,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-28
5522300,Eau Claire city,WI,25,A,89181271,5423174,44.818343,-91.494769,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-16
5526275,Fond du Lac city,WI,25,A,49822377,3393280,43.772182,-88.440264,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-04
5531000,Green Bay city,WI,25,A,117789781,26620486,44.521542,-87.986568,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-04
5531125,Greendale village,WI,47,A,14414515,22101,42.939993,-88.000857,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-25
5551575,Middleton city,WI,25,A,24649558,352072,43.106959,-89.50634,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
5560500,Oshkosh city,WI,25,A,72079342,2689498,44.023168,-88.56226,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-05
5563525,Plover village,WI,47,A,27747654,1236596,44.46202,-89.537971,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-01
5405332,Beckley city,WV,25,A,24600821,28022,37.773148,-81.16155,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-02
5414600,Charleston city,WV,25,A,81317437,2948452,38.348692,-81.632324,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-26
5415628,Clarksburg city,WV,25,A,26856118,3888,39.270296,-80.361787,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
5613900,Cheyenne city,WY,25,A,103129030,384299,41.128275,-104.799155,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
